title	pathway_id	cage_pathway_id	ID	ENTREZID	Pathway_ID1	ENTREZID_char	cage_ID	cage_ENTREZID	X0h_dnE47dox0h_vs_dnE47noDox0hlog2FC	X0h_dnE47dox0h_vs_RFPdox0hlog2FC	X0h_dnE47noDox0h_vs_RFPnoDox0hlog2FC	X0h_RFPdox0h_vs_RFPnoDox0hlog2FC	X24h_dnE47dox24h_vs_dnE47noDox24hlog2FC	X24h_dnE47dox24h_vs_RFPdox24hlog2FC	X24h_dnE47noDox24h_vs_RFPnoDox24hlog2FC	X24h_RFPdox24h_vs_RFPnoDox24hlog2FC	X48h_dnE47dox48h_vs_dnE47noDox48hlog2FC	X48h_dnE47dox48h_vs_RFPdox48hlog2FC	X48h_dnE47noDox48h_vs_RFPnoDox48hlog2FC	X48h_RFPdox48h_vs_RFPnoDox48hlog2FC	X72h_dnE47dox72h_vs_dnE47noDox72hlog2FC	X72h_dnE47dox72h_vs_RFPdox72hlog2FC	X72h_dnE47noDox72h_vs_RFPnoDox72hlog2FC	X72h_RFPdox72h_vs_RFPnoDox72hlog2FC	dnE47dox_24h_vs_0hlog2FC	dnE47dox_48h_vs_0hlog2FC	dnE47dox_72h_vs_0hlog2FC	dnE47noDox_24h_vs_0hlog2FC	dnE47noDox_48h_vs_0hlog2FC	dnE47noDox_72h_vs_0hlog2FC	RFPdox_24h_vs_0hlog2FC	RFPdox_48h_vs_0hlog2FC	RFPdox_72h_vs_0hlog2FC	RFPnoDox_24h_vs_0hlog2FC	RFPnoDox_48h_vs_0hlog2FC	RFPnoDox_72h_vs_0hlog2FC	cage_X0h_dnE47dox0h_vs_dnE47noDox0hlog2FC	cage_X0h_dnE47dox0h_vs_RFPdox0hlog2FC	cage_X0h_dnE47noDox0h_vs_RFPnoDox0hlog2FC	cage_X0h_RFPdox0h_vs_RFPnoDox0hlog2FC	cage_X24h_dnE47dox24h_vs_dnE47noDox24hlog2FC	cage_X24h_dnE47dox24h_vs_RFPdox24hlog2FC	cage_X24h_dnE47noDox24h_vs_RFPnoDox24hlog2FC	cage_X24h_RFPdox24h_vs_RFPnoDox24hlog2FC	cage_X48h_dnE47dox48h_vs_dnE47noDox48hlog2FC	cage_X48h_dnE47dox48h_vs_RFPdox48hlog2FC	cage_X48h_dnE47noDox48h_vs_RFPnoDox48hlog2FC	cage_X48h_RFPdox48h_vs_RFPnoDox48hlog2FC	cage_X72h_dnE47dox72h_vs_dnE47noDox72hlog2FC	cage_X72h_dnE47dox72h_vs_RFPdox72hlog2FC	cage_X72h_dnE47noDox72h_vs_RFPnoDox72hlog2FC	cage_X72h_RFPdox72h_vs_RFPnoDox72hlog2FC	cage_dnE47dox_24h_vs_0hlog2FC	cage_dnE47dox_48h_vs_0hlog2FC	cage_dnE47dox_72h_vs_0hlog2FC	cage_dnE47noDox_24h_vs_0hlog2FC	cage_dnE47noDox_48h_vs_0hlog2FC	cage_dnE47noDox_72h_vs_0hlog2FC	cage_RFPdox_24h_vs_0hlog2FC	cage_RFPdox_48h_vs_0hlog2FC	cage_RFPdox_72h_vs_0hlog2FC	cage_RFPnoDox_24h_vs_0hlog2FC	cage_RFPnoDox_48h_vs_0hlog2FC	cage_RFPnoDox_72h_vs_0hlog2FC
Glioma	hsa05214	hsa05214	SOS2	6655	05214	E6655	SOS2	6655	-0.0142333252546954	-0.139473972962502	0.0260493777925648	0.151290025500372	0.30422708780299	0.208853717243591	-0.0955226305406127	-0.000149259981213462	0.165707790857096	0.252181876108907	-0.040962808361634	-0.127436893613446	-0.438133562134711	-0.306552028038222	0.0278704968594514	-0.103711037237037	0.531584049717495	0.643571266735299	-0.020966594036072	0.213123636659809	0.463630150623508	0.402933642843944	0.183256359511402	0.25191541766389	0.146111461039648	0.334695644992987	0.530642336777707	0.401112523777057	-0.203630552931721	-0.23259486579657	-0.170551145388687	-0.141586832523838	0.799830762787206	-0.0117358803526954	-0.541707167954258	0.269859475185644	0.560265343151935	1.19330694735984	0.0252853839870663	-0.607756220220836	0.281200851384482	0.146876479849631	0.186619978515695	0.320944350050546	0.540701784732106	1.24975642837481	0.656189307208204	-0.462759530986821	0.485860532291153	0.171357902892001	0.319842799288231	-0.176145384781597	0.276717961562003	-0.0916035084212506	0.2900240029154	-0.185813221012381
Prostate_cancer	hsa05215	hsa05215	SOS2	6655	05215	E6655	SOS2	6655	-0.0142333252546954	-0.139473972962502	0.0260493777925648	0.151290025500372	0.30422708780299	0.208853717243591	-0.0955226305406127	-0.000149259981213462	0.165707790857096	0.252181876108907	-0.040962808361634	-0.127436893613446	-0.438133562134711	-0.306552028038222	0.0278704968594514	-0.103711037237037	0.531584049717495	0.643571266735299	-0.020966594036072	0.213123636659809	0.463630150623508	0.402933642843944	0.183256359511402	0.25191541766389	0.146111461039648	0.334695644992987	0.530642336777707	0.401112523777057	-0.203630552931721	-0.23259486579657	-0.170551145388687	-0.141586832523838	0.799830762787206	-0.0117358803526954	-0.541707167954258	0.269859475185644	0.560265343151935	1.19330694735984	0.0252853839870663	-0.607756220220836	0.281200851384482	0.146876479849631	0.186619978515695	0.320944350050546	0.540701784732106	1.24975642837481	0.656189307208204	-0.462759530986821	0.485860532291153	0.171357902892001	0.319842799288231	-0.176145384781597	0.276717961562003	-0.0916035084212506	0.2900240029154	-0.185813221012381
Chronic_myeloid_leukemia	hsa05220	hsa05220	SOS2	6655	05220	E6655	SOS2	6655	-0.0142333252546954	-0.139473972962502	0.0260493777925648	0.151290025500372	0.30422708780299	0.208853717243591	-0.0955226305406127	-0.000149259981213462	0.165707790857096	0.252181876108907	-0.040962808361634	-0.127436893613446	-0.438133562134711	-0.306552028038222	0.0278704968594514	-0.103711037237037	0.531584049717495	0.643571266735299	-0.020966594036072	0.213123636659809	0.463630150623508	0.402933642843944	0.183256359511402	0.25191541766389	0.146111461039648	0.334695644992987	0.530642336777707	0.401112523777057	-0.203630552931721	-0.23259486579657	-0.170551145388687	-0.141586832523838	0.799830762787206	-0.0117358803526954	-0.541707167954258	0.269859475185644	0.560265343151935	1.19330694735984	0.0252853839870663	-0.607756220220836	0.281200851384482	0.146876479849631	0.186619978515695	0.320944350050546	0.540701784732106	1.24975642837481	0.656189307208204	-0.462759530986821	0.485860532291153	0.171357902892001	0.319842799288231	-0.176145384781597	0.276717961562003	-0.0916035084212506	0.2900240029154	-0.185813221012381
Acute_myeloid_leukemia	hsa05221	hsa05221	SOS2	6655	05221	E6655	SOS2	6655	-0.0142333252546954	-0.139473972962502	0.0260493777925648	0.151290025500372	0.30422708780299	0.208853717243591	-0.0955226305406127	-0.000149259981213462	0.165707790857096	0.252181876108907	-0.040962808361634	-0.127436893613446	-0.438133562134711	-0.306552028038222	0.0278704968594514	-0.103711037237037	0.531584049717495	0.643571266735299	-0.020966594036072	0.213123636659809	0.463630150623508	0.402933642843944	0.183256359511402	0.25191541766389	0.146111461039648	0.334695644992987	0.530642336777707	0.401112523777057	-0.203630552931721	-0.23259486579657	-0.170551145388687	-0.141586832523838	0.799830762787206	-0.0117358803526954	-0.541707167954258	0.269859475185644	0.560265343151935	1.19330694735984	0.0252853839870663	-0.607756220220836	0.281200851384482	0.146876479849631	0.186619978515695	0.320944350050546	0.540701784732106	1.24975642837481	0.656189307208204	-0.462759530986821	0.485860532291153	0.171357902892001	0.319842799288231	-0.176145384781597	0.276717961562003	-0.0916035084212506	0.2900240029154	-0.185813221012381
Breast_cancer	hsa05224	hsa05224	SOS2	6655	05224	E6655	SOS2	6655	-0.0142333252546954	-0.139473972962502	0.0260493777925648	0.151290025500372	0.30422708780299	0.208853717243591	-0.0955226305406127	-0.000149259981213462	0.165707790857096	0.252181876108907	-0.040962808361634	-0.127436893613446	-0.438133562134711	-0.306552028038222	0.0278704968594514	-0.103711037237037	0.531584049717495	0.643571266735299	-0.020966594036072	0.213123636659809	0.463630150623508	0.402933642843944	0.183256359511402	0.25191541766389	0.146111461039648	0.334695644992987	0.530642336777707	0.401112523777057	-0.203630552931721	-0.23259486579657	-0.170551145388687	-0.141586832523838	0.799830762787206	-0.0117358803526954	-0.541707167954258	0.269859475185644	0.560265343151935	1.19330694735984	0.0252853839870663	-0.607756220220836	0.281200851384482	0.146876479849631	0.186619978515695	0.320944350050546	0.540701784732106	1.24975642837481	0.656189307208204	-0.462759530986821	0.485860532291153	0.171357902892001	0.319842799288231	-0.176145384781597	0.276717961562003	-0.0916035084212506	0.2900240029154	-0.185813221012381
Hepatocellular_carcinoma	hsa05225	hsa05225	SOS2	6655	05225	E6655	SOS2	6655	-0.0142333252546954	-0.139473972962502	0.0260493777925648	0.151290025500372	0.30422708780299	0.208853717243591	-0.0955226305406127	-0.000149259981213462	0.165707790857096	0.252181876108907	-0.040962808361634	-0.127436893613446	-0.438133562134711	-0.306552028038222	0.0278704968594514	-0.103711037237037	0.531584049717495	0.643571266735299	-0.020966594036072	0.213123636659809	0.463630150623508	0.402933642843944	0.183256359511402	0.25191541766389	0.146111461039648	0.334695644992987	0.530642336777707	0.401112523777057	-0.203630552931721	-0.23259486579657	-0.170551145388687	-0.141586832523838	0.799830762787206	-0.0117358803526954	-0.541707167954258	0.269859475185644	0.560265343151935	1.19330694735984	0.0252853839870663	-0.607756220220836	0.281200851384482	0.146876479849631	0.186619978515695	0.320944350050546	0.540701784732106	1.24975642837481	0.656189307208204	-0.462759530986821	0.485860532291153	0.171357902892001	0.319842799288231	-0.176145384781597	0.276717961562003	-0.0916035084212506	0.2900240029154	-0.185813221012381
Gastric_cancer	hsa05226	hsa05226	SOS2	6655	05226	E6655	SOS2	6655	-0.0142333252546954	-0.139473972962502	0.0260493777925648	0.151290025500372	0.30422708780299	0.208853717243591	-0.0955226305406127	-0.000149259981213462	0.165707790857096	0.252181876108907	-0.040962808361634	-0.127436893613446	-0.438133562134711	-0.306552028038222	0.0278704968594514	-0.103711037237037	0.531584049717495	0.643571266735299	-0.020966594036072	0.213123636659809	0.463630150623508	0.402933642843944	0.183256359511402	0.25191541766389	0.146111461039648	0.334695644992987	0.530642336777707	0.401112523777057	-0.203630552931721	-0.23259486579657	-0.170551145388687	-0.141586832523838	0.799830762787206	-0.0117358803526954	-0.541707167954258	0.269859475185644	0.560265343151935	1.19330694735984	0.0252853839870663	-0.607756220220836	0.281200851384482	0.146876479849631	0.186619978515695	0.320944350050546	0.540701784732106	1.24975642837481	0.656189307208204	-0.462759530986821	0.485860532291153	0.171357902892001	0.319842799288231	-0.176145384781597	0.276717961562003	-0.0916035084212506	0.2900240029154	-0.185813221012381
Choline_metabolism_in_cancer	hsa05231	hsa05231	SOS2	6655	05231	E6655	SOS2	6655	-0.0142333252546954	-0.139473972962502	0.0260493777925648	0.151290025500372	0.30422708780299	0.208853717243591	-0.0955226305406127	-0.000149259981213462	0.165707790857096	0.252181876108907	-0.040962808361634	-0.127436893613446	-0.438133562134711	-0.306552028038222	0.0278704968594514	-0.103711037237037	0.531584049717495	0.643571266735299	-0.020966594036072	0.213123636659809	0.463630150623508	0.402933642843944	0.183256359511402	0.25191541766389	0.146111461039648	0.334695644992987	0.530642336777707	0.401112523777057	-0.203630552931721	-0.23259486579657	-0.170551145388687	-0.141586832523838	0.799830762787206	-0.0117358803526954	-0.541707167954258	0.269859475185644	0.560265343151935	1.19330694735984	0.0252853839870663	-0.607756220220836	0.281200851384482	0.146876479849631	0.186619978515695	0.320944350050546	0.540701784732106	1.24975642837481	0.656189307208204	-0.462759530986821	0.485860532291153	0.171357902892001	0.319842799288231	-0.176145384781597	0.276717961562003	-0.0916035084212506	0.2900240029154	-0.185813221012381
Viral_carcinogenesis	hsa05203	hsa05203	SNW1	22938	05203	E22938	SNW1	22938	-0.0575045479810685	-0.0251958136852956	0.0777115862578011	0.0454028519620282	0.486099011317584	0.625185663367782	0.069840545247471	-0.069246106802727	0.581098348809664	0.687114181835467	-0.010678479984644	-0.116694313010447	0.697856563941946	0.826669791986498	0.00310262046629914	-0.125710607578254	0.284392996208546	0.325670797750805	0.396732001343408	-0.259210563090106	-0.312932099039928	-0.358629110579606	-0.365988480844531	-0.386639197769957	-0.455133604328386	-0.251339522079776	-0.224542032797483	-0.284020144788104	-0.0539993805776515	-0.0380958844673319	0.109695642706165	0.0937921465958456	0.347129431020009	0.341221522563909	0.135194147639323	0.141102056095424	0.615008882330296	0.973838099260984	-0.123455862873971	-0.482285079804659	0.905722582340491	0.552279681155784	-0.435649005231457	-0.082206104046751	0.241109264857134	0.296575807463644	0.239992118304688	-0.160019546740526	-0.372432455444304	-0.719729844613454	-0.138208142174106	-0.715358176264672	-0.350383447318428	-0.185518051673685	-0.139280949864167	-0.174385196675831
Transcriptional_misregulation_in_cancer	hsa05202	hsa05202	SIX4	51804	05202	E51804	SIX4	51804	-0.0411494832175168	0.051439588917048	0.198095651640491	0.105506579505926	0.628244226964001	0.62845298421086	-0.0409191567278797	-0.0411279139747389	1.14892181327573	1.12038463838762	0.0304627362418461	0.0589999111299529	1.37195371921138	1.28064172057849	0.0693080174885248	0.160620016121415	1.61744145345894	2.67975381798634	2.89245565985046	0.948047743277421	1.48968252149309	1.47935245742156	1.04042805816513	1.61080876851576	1.66325352818902	1.18706255164579	1.65731543689173	1.60814009157353	0.332078790503365	0.234081649012017	0.110625692812569	0.208622834303917	1.26675808603	0.662298002640286	-0.244144800420109	0.360315282969603	0.941745431048041	1.16494256110591	0.977735610388594	0.754538480330726	1.58205231123734	1.21503734097837	0.226562052087547	0.593577022346517	1.03159641500302	1.8911390306454	2.28361660346375	0.0969171194763851	1.28147239010072	1.03364308272978	0.603380061374749	0.960278118551508	1.3026609114974	0.451687612709063	0.414362472524699	0.917706723454802
Pathways_in_cancer	hsa05200	hsa05200	HIF1A	3091	05200	E3091	HIF1A	3091	-0.00226296898989847	-0.0373223130997333	0.100339262871945	0.13539860698178	-0.0404496784909208	-0.151228954774258	-0.170514463984928	-0.0597351877015905	0.692221347878778	0.710696546470865	0.0093280462033192	-0.00914715238876772	1.11660538869409	1.16557471358083	0.0243775804466557	-0.0245917444400816	-0.192413997708638	0.879597799154592	1.33213121886681	-0.154227288207616	0.185113482285916	0.213262861182818	-0.0785073560341136	0.131578939583994	0.129234192186246	0.116626438649256	0.276124698954541	0.289224543608107	0.0598011632192323	0.130953595270782	0.115480567143079	0.0443281350915298	0.0281846973056088	-0.273817093546961	-0.100469432186724	0.201532358665846	0.782731236326178	0.897987069157623	-0.0454952392276044	-0.160751072059049	1.24989012452045	0.89215700161069	-0.109500984604221	0.248232138305541	-0.340006877941351	0.70355767858365	0.981631284263663	-0.308390412027728	-0.0193723945232955	-0.208457677037556	0.0647638108763919	-0.0634757953031907	0.220427877923755	-0.092440412697924	0.141603411847388	0.016523874709744
Proteoglycans_in_cancer	hsa05205	hsa05205	HIF1A	3091	05205	E3091	HIF1A	3091	-0.00226296898989847	-0.0373223130997333	0.100339262871945	0.13539860698178	-0.0404496784909208	-0.151228954774258	-0.170514463984928	-0.0597351877015905	0.692221347878778	0.710696546470865	0.0093280462033192	-0.00914715238876772	1.11660538869409	1.16557471358083	0.0243775804466557	-0.0245917444400816	-0.192413997708638	0.879597799154592	1.33213121886681	-0.154227288207616	0.185113482285916	0.213262861182818	-0.0785073560341136	0.131578939583994	0.129234192186246	0.116626438649256	0.276124698954541	0.289224543608107	0.0598011632192323	0.130953595270782	0.115480567143079	0.0443281350915298	0.0281846973056088	-0.273817093546961	-0.100469432186724	0.201532358665846	0.782731236326178	0.897987069157623	-0.0454952392276044	-0.160751072059049	1.24989012452045	0.89215700161069	-0.109500984604221	0.248232138305541	-0.340006877941351	0.70355767858365	0.981631284263663	-0.308390412027728	-0.0193723945232955	-0.208457677037556	0.0647638108763919	-0.0634757953031907	0.220427877923755	-0.092440412697924	0.141603411847388	0.016523874709744
Renal_cell_carcinoma	hsa05211	hsa05211	HIF1A	3091	05211	E3091	HIF1A	3091	-0.00226296898989847	-0.0373223130997333	0.100339262871945	0.13539860698178	-0.0404496784909208	-0.151228954774258	-0.170514463984928	-0.0597351877015905	0.692221347878778	0.710696546470865	0.0093280462033192	-0.00914715238876772	1.11660538869409	1.16557471358083	0.0243775804466557	-0.0245917444400816	-0.192413997708638	0.879597799154592	1.33213121886681	-0.154227288207616	0.185113482285916	0.213262861182818	-0.0785073560341136	0.131578939583994	0.129234192186246	0.116626438649256	0.276124698954541	0.289224543608107	0.0598011632192323	0.130953595270782	0.115480567143079	0.0443281350915298	0.0281846973056088	-0.273817093546961	-0.100469432186724	0.201532358665846	0.782731236326178	0.897987069157623	-0.0454952392276044	-0.160751072059049	1.24989012452045	0.89215700161069	-0.109500984604221	0.248232138305541	-0.340006877941351	0.70355767858365	0.981631284263663	-0.308390412027728	-0.0193723945232955	-0.208457677037556	0.0647638108763919	-0.0634757953031907	0.220427877923755	-0.092440412697924	0.141603411847388	0.016523874709744
Central_carbon_metabolism_in_cancer	hsa05230	hsa05230	HIF1A	3091	05230	E3091	HIF1A	3091	-0.00226296898989847	-0.0373223130997333	0.100339262871945	0.13539860698178	-0.0404496784909208	-0.151228954774258	-0.170514463984928	-0.0597351877015905	0.692221347878778	0.710696546470865	0.0093280462033192	-0.00914715238876772	1.11660538869409	1.16557471358083	0.0243775804466557	-0.0245917444400816	-0.192413997708638	0.879597799154592	1.33213121886681	-0.154227288207616	0.185113482285916	0.213262861182818	-0.0785073560341136	0.131578939583994	0.129234192186246	0.116626438649256	0.276124698954541	0.289224543608107	0.0598011632192323	0.130953595270782	0.115480567143079	0.0443281350915298	0.0281846973056088	-0.273817093546961	-0.100469432186724	0.201532358665846	0.782731236326178	0.897987069157623	-0.0454952392276044	-0.160751072059049	1.24989012452045	0.89215700161069	-0.109500984604221	0.248232138305541	-0.340006877941351	0.70355767858365	0.981631284263663	-0.308390412027728	-0.0193723945232955	-0.208457677037556	0.0647638108763919	-0.0634757953031907	0.220427877923755	-0.092440412697924	0.141603411847388	0.016523874709744
Choline_metabolism_in_cancer	hsa05231	hsa05231	HIF1A	3091	05231	E3091	HIF1A	3091	-0.00226296898989847	-0.0373223130997333	0.100339262871945	0.13539860698178	-0.0404496784909208	-0.151228954774258	-0.170514463984928	-0.0597351877015905	0.692221347878778	0.710696546470865	0.0093280462033192	-0.00914715238876772	1.11660538869409	1.16557471358083	0.0243775804466557	-0.0245917444400816	-0.192413997708638	0.879597799154592	1.33213121886681	-0.154227288207616	0.185113482285916	0.213262861182818	-0.0785073560341136	0.131578939583994	0.129234192186246	0.116626438649256	0.276124698954541	0.289224543608107	0.0598011632192323	0.130953595270782	0.115480567143079	0.0443281350915298	0.0281846973056088	-0.273817093546961	-0.100469432186724	0.201532358665846	0.782731236326178	0.897987069157623	-0.0454952392276044	-0.160751072059049	1.24989012452045	0.89215700161069	-0.109500984604221	0.248232138305541	-0.340006877941351	0.70355767858365	0.981631284263663	-0.308390412027728	-0.0193723945232955	-0.208457677037556	0.0647638108763919	-0.0634757953031907	0.220427877923755	-0.092440412697924	0.141603411847388	0.016523874709744
Pathways_in_cancer	hsa05200	hsa05200	BDKRB1	623	05200	E623	BDKRB1	623	-0.0863308411028471	-0.52819124161312	0.396979054261595	0.838839454771868	0.27246465255611	0.781890450637155	-0.527211525827824	-1.03663732390887	1.18261368990917	1.94465054509402	0.346980640858243	-0.415056214326605	0.422579298273003	0.540935200566651	0.16456367244576	0.0462077701521124	1.45099858391038	4.08816749336557	3.83116519043605	1.09220309025142	2.81922296235355	3.3222550510602	0.140916891660101	1.61532570665843	2.76203874825628	2.01639367034084	2.8692213757569	3.55467043287603	0	0	0	0	0	0	0	0	0.211378850920834	0.21134421396984	0	0	0.245155206972583	0.250370901136016	0	0	0	0.211296180182025	0.250298075508147	0	0	0	0	0	0	0	0	0
Viral_carcinogenesis	hsa05203	hsa05203	PSMC1	5700	05203	E5700	PSMC1	5700	0.00354878969485143	0.0528268288283316	0.0782097267585075	0.0289316876250274	0.309909292643773	0.497783297123192	0.143476445874539	-0.0443975586048802	0.354948039188445	0.442928612588238	-0.00619460441295704	-0.0941751778127496	0.385239674070059	0.532788590300733	0.0215560332995518	-0.125992882931122	-0.411083847602332	-0.777513199651258	-0.89233244926634	-0.717444350551253	-1.12891244914485	-1.27402333364155	-0.856040315897193	-1.16761498341116	-1.37229421073874	-0.782711069667285	-1.04450811797339	-1.21736964018259	-0.061628901303851	0.0900164212138901	0.113939621385562	-0.0377057011321791	0.141425325270053	0.160305467183172	0.18174375266207	0.162863610748951	0.350567117473298	0.844940173253431	-0.130110117056124	-0.624483172836257	0.90116100291925	0.380060769891334	-0.625343329714353	-0.104243096686436	-0.541279845413525	-0.830425703315185	-0.772118664988482	-0.74433407198743	-1.24262172209233	-1.73490856921158	-0.611568891382807	-1.58534945535473	-1.06216301366593	-0.812138203263938	-0.998571983650648	-0.995625618111669
Pathways_in_cancer	hsa05200	hsa05200	RPS6KA5	9252	05200	E9252	RPS6KA5	9252	-0.00627812682586379	0.0211518633224064	0.206766347820022	0.179336357671752	0.0829445056455544	0.198341818554382	0.0419832338999274	-0.0734140790089001	0.0945613960601891	0.102467124828101	-0.00776830950525736	-0.0156740382731694	0.169641935414386	0.220152932360673	0.112969730151935	0.0624587332056477	-0.271061384183575	0.105525336705688	-0.0664261990900413	-0.360284016654993	0.0046858138196352	-0.242346261330291	-0.448251339415551	0.0242100751999933	-0.265427268128308	-0.195500902734898	0.219220471144915	-0.148549643662203	0.205100515581843	0.203766259564727	-0.12049477279304	-0.119160516775924	-0.161527098827411	-0.140856398976953	0.352380806844215	0.331710106993757	-0.0962248447478126	0.382437566306128	0.249493288485905	-0.229169122568036	0.4354961336775	0.116475096975435	0.0306375959331018	0.349658632635168	-0.475030476971538	0.0784760433730652	0.129564397366847	-0.108402862562285	0.379801403702721	-0.100831220728811	-0.130407818429859	-0.100195263368336	0.216855559956139	-0.581278442199539	0.00981334242377582	-0.251963589454952
MicroRNAs_in_cancer	hsa05206	hsa05206	RPS6KA5	9252	05206	E9252	RPS6KA5	9252	-0.00627812682586379	0.0211518633224064	0.206766347820022	0.179336357671752	0.0829445056455544	0.198341818554382	0.0419832338999274	-0.0734140790089001	0.0945613960601891	0.102467124828101	-0.00776830950525736	-0.0156740382731694	0.169641935414386	0.220152932360673	0.112969730151935	0.0624587332056477	-0.271061384183575	0.105525336705688	-0.0664261990900413	-0.360284016654993	0.0046858138196352	-0.242346261330291	-0.448251339415551	0.0242100751999933	-0.265427268128308	-0.195500902734898	0.219220471144915	-0.148549643662203	0.205100515581843	0.203766259564727	-0.12049477279304	-0.119160516775924	-0.161527098827411	-0.140856398976953	0.352380806844215	0.331710106993757	-0.0962248447478126	0.382437566306128	0.249493288485905	-0.229169122568036	0.4354961336775	0.116475096975435	0.0306375959331018	0.349658632635168	-0.475030476971538	0.0784760433730652	0.129564397366847	-0.108402862562285	0.379801403702721	-0.100831220728811	-0.130407818429859	-0.100195263368336	0.216855559956139	-0.581278442199539	0.00981334242377582	-0.251963589454952
Bladder_cancer	hsa05219	hsa05219	RPS6KA5	9252	05219	E9252	RPS6KA5	9252	-0.00627812682586379	0.0211518633224064	0.206766347820022	0.179336357671752	0.0829445056455544	0.198341818554382	0.0419832338999274	-0.0734140790089001	0.0945613960601891	0.102467124828101	-0.00776830950525736	-0.0156740382731694	0.169641935414386	0.220152932360673	0.112969730151935	0.0624587332056477	-0.271061384183575	0.105525336705688	-0.0664261990900413	-0.360284016654993	0.0046858138196352	-0.242346261330291	-0.448251339415551	0.0242100751999933	-0.265427268128308	-0.195500902734898	0.219220471144915	-0.148549643662203	0.205100515581843	0.203766259564727	-0.12049477279304	-0.119160516775924	-0.161527098827411	-0.140856398976953	0.352380806844215	0.331710106993757	-0.0962248447478126	0.382437566306128	0.249493288485905	-0.229169122568036	0.4354961336775	0.116475096975435	0.0306375959331018	0.349658632635168	-0.475030476971538	0.0784760433730652	0.129564397366847	-0.108402862562285	0.379801403702721	-0.100831220728811	-0.130407818429859	-0.100195263368336	0.216855559956139	-0.581278442199539	0.00981334242377582	-0.251963589454952
Pathways_in_cancer	hsa05200	hsa05200	NFKBIA	4792	05200	E4792	NFKBIA	4792	0.0985762994289079	-0.568892087853546	0.392529251233894	1.05999763851635	0.961850492688784	1.25713752025656	0.333528756104439	0.0382417285366635	2.49118418610132	2.75718331364567	0.275180319628116	0.00918119208376806	2.80245751406267	3.06524406618763	0.257435437593345	-0.00535111453161921	0.587068368252259	2.88241729550039	3.70401924281912	-0.276205825007617	0.489809408827969	1.00013802818536	-1.23896123985785	-0.443658105998833	0.0698830887779414	-0.217205329878163	0.607158340433747	1.13523184182591	0.394436056931463	-0.390705050120787	0.210005562581032	0.995146669633282	1.27802006301696	0.733868759494919	-0.861798759239724	-0.317647455717684	3.28651433074718	2.51032318301873	0.410540476333534	1.18673162406198	1.50529603196549	2.48183766445184	0.583317608906213	-0.39322402358013	0.306663794511576	3.22093181482481	2.88367599643923	-0.57692021157392	0.328853541009094	1.77281602140521	-0.81791001510413	0.319903581685291	0.0111332818666124	0.494884110246836	0.128318627256592	1.39950397508002
Viral_carcinogenesis	hsa05203	hsa05203	NFKBIA	4792	05203	E4792	NFKBIA	4792	0.0985762994289079	-0.568892087853546	0.392529251233894	1.05999763851635	0.961850492688784	1.25713752025656	0.333528756104439	0.0382417285366635	2.49118418610132	2.75718331364567	0.275180319628116	0.00918119208376806	2.80245751406267	3.06524406618763	0.257435437593345	-0.00535111453161921	0.587068368252259	2.88241729550039	3.70401924281912	-0.276205825007617	0.489809408827969	1.00013802818536	-1.23896123985785	-0.443658105998833	0.0698830887779414	-0.217205329878163	0.607158340433747	1.13523184182591	0.394436056931463	-0.390705050120787	0.210005562581032	0.995146669633282	1.27802006301696	0.733868759494919	-0.861798759239724	-0.317647455717684	3.28651433074718	2.51032318301873	0.410540476333534	1.18673162406198	1.50529603196549	2.48183766445184	0.583317608906213	-0.39322402358013	0.306663794511576	3.22093181482481	2.88367599643923	-0.57692021157392	0.328853541009094	1.77281602140521	-0.81791001510413	0.319903581685291	0.0111332818666124	0.494884110246836	0.128318627256592	1.39950397508002
Prostate_cancer	hsa05215	hsa05215	NFKBIA	4792	05215	E4792	NFKBIA	4792	0.0985762994289079	-0.568892087853546	0.392529251233894	1.05999763851635	0.961850492688784	1.25713752025656	0.333528756104439	0.0382417285366635	2.49118418610132	2.75718331364567	0.275180319628116	0.00918119208376806	2.80245751406267	3.06524406618763	0.257435437593345	-0.00535111453161921	0.587068368252259	2.88241729550039	3.70401924281912	-0.276205825007617	0.489809408827969	1.00013802818536	-1.23896123985785	-0.443658105998833	0.0698830887779414	-0.217205329878163	0.607158340433747	1.13523184182591	0.394436056931463	-0.390705050120787	0.210005562581032	0.995146669633282	1.27802006301696	0.733868759494919	-0.861798759239724	-0.317647455717684	3.28651433074718	2.51032318301873	0.410540476333534	1.18673162406198	1.50529603196549	2.48183766445184	0.583317608906213	-0.39322402358013	0.306663794511576	3.22093181482481	2.88367599643923	-0.57692021157392	0.328853541009094	1.77281602140521	-0.81791001510413	0.319903581685291	0.0111332818666124	0.494884110246836	0.128318627256592	1.39950397508002
